timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1728915165838,312,Homepage Test,200,OK,Thread Group 1-37,text,true,,7313,189,17,17,https://automationexercise.com/login,312,0,0
1728915165840,310,Homepage Test,200,OK,Thread Group 1-35,text,true,,7317,189,17,17,https://automationexercise.com/login,310,0,0
1728915165849,301,Homepage Test,200,OK,Thread Group 1-39,text,true,,7313,189,17,17,https://automationexercise.com/login,301,0,0
1728915165848,302,Homepage Test,200,OK,Thread Group 1-36,text,true,,7317,189,17,17,https://automationexercise.com/login,302,0,0
1728915165840,310,Homepage Test,200,OK,Thread Group 1-34,text,true,,7327,189,17,17,https://automationexercise.com/login,310,0,0
1728915165847,303,Homepage Test,200,OK,Thread Group 1-40,text,true,,7311,189,17,17,https://automationexercise.com/login,303,0,0
1728915165961,244,Homepage Test,200,OK,Thread Group 1-38,text,true,,7311,189,16,16,https://automationexercise.com/login,244,0,0
1728915165961,246,Homepage Test,200,OK,Thread Group 1-44,text,true,,7311,189,16,16,https://automationexercise.com/login,245,0,0
1728915166024,240,Homepage Test,200,OK,Thread Group 1-41,text,true,,7317,189,16,16,https://automationexercise.com/login,239,0,0
1728915165815,450,Homepage Test,200,OK,Thread Group 1-48,text,true,,7313,189,16,16,https://automationexercise.com/login,449,0,214
1728915165615,818,Homepage Test,200,OK,Thread Group 1-47,text,true,,7317,189,16,16,https://automationexercise.com/login,779,0,172
1728915166197,245,Homepage Test,200,OK,Thread Group 1-45,text,true,,7317,189,16,16,https://automationexercise.com/login,245,0,0
1728915166199,245,Homepage Test,200,OK,Thread Group 1-42,text,true,,7311,189,16,16,https://automationexercise.com/login,245,0,0
1728915166260,292,Homepage Test,200,OK,Thread Group 1-43,text,true,,7321,189,16,16,https://automationexercise.com/login,252,0,0
1728915166260,295,Homepage Test,200,OK,Thread Group 1-46,text,true,,7311,189,16,16,https://automationexercise.com/login,293,0,0
1728915166024,597,Homepage Test,200,OK,Thread Group 1-49,text,true,,7317,189,16,16,https://automationexercise.com/login,597,0,243
1728915166464,341,Homepage Test,200,OK,Thread Group 1-35,text,true,,7315,189,16,16,https://automationexercise.com/login,341,0,0
1728915166464,341,Homepage Test,200,OK,Thread Group 1-36,text,true,,7309,189,16,16,https://automationexercise.com/login,340,0,0
1728915166464,342,Homepage Test,200,OK,Thread Group 1-39,text,true,,7317,189,14,14,https://automationexercise.com/login,341,0,0
1728915166464,343,Homepage Test,200,OK,Thread Group 1-40,text,true,,7319,189,14,14,https://automationexercise.com/login,342,0,0
1728915166464,346,Homepage Test,200,OK,Thread Group 1-37,text,true,,7315,189,14,14,https://automationexercise.com/login,343,0,0
1728915166511,299,Homepage Test,200,OK,Thread Group 1-38,text,true,,7309,189,14,14,https://automationexercise.com/login,299,0,0
